날짜,제목,링크
20250716,"3,200선 내려간 코스피",https://n.news.naver.com/mnews/article/001/0015509700
20250716,"[특징주] 한국화장품, 한중 관계 개선 기대감에 18%대 급등",https://n.news.naver.com/mnews/article/366/0001092889
20250716,"MDS테크, '180억 규모' 알파녹스 지분 매각 소식에 7%↑[특징주]",https://n.news.naver.com/mnews/article/018/0006066761
20250716,코스피 장 초반 약세 출발,https://n.news.naver.com/mnews/article/001/0015509698
20250716,"삼성증권, 개인형 연금잔고 20조 돌파",https://n.news.naver.com/mnews/article/003/0013365055
20250716,"환율, 1,380원대 후반으로 상승…美 물가에 관세정책 여파 반영",https://n.news.naver.com/mnews/article/001/0015509696
20250716,"[아침밥] KB증권 ""파라다이스, 중국인 무비자 입국 수혜 기대""",https://n.news.naver.com/mnews/article/417/0001089506
20250716,"타임폴리오, Korea플러스배당액티브 ETF 0.5% 특별 배당 실시",https://n.news.naver.com/mnews/article/008/0005222264
20250716,"KB증권, 빗썸과 '슈퍼 리워드' 공동 이벤트",https://n.news.naver.com/mnews/article/003/0013365049
20250716,"하나로 TDF, 수익성·안정성 최상위…업계 평균 웃돈 장기 수익률",https://n.news.naver.com/mnews/article/277/0005623174
20250716,"에이비온, CB 전환청구권 행사 소식에 5%대 약세",https://n.news.naver.com/mnews/article/015/0005158486
20250716,"폴라리스AI파마 ""쿼드메디슨, 코스닥 상장 예심 청구""",https://n.news.naver.com/mnews/article/014/0005377674
20250716,"세아베스틸-한화큐셀, 재생에너지 직접전력구매계약 체결",https://n.news.naver.com/mnews/article/417/0001089503
20250716,'TIMEFOLIO Korea플러스배당액티브 ETF' 2025년 1차 특별배당 실시,https://n.news.naver.com/mnews/article/014/0005377673
20250716,상법개정안 국무회의 통과 후 차익실현 폭탄…은행·증권株 '털썩'[핫종목],https://n.news.naver.com/mnews/article/421/0008372392
20250716,"카카오페이증권, 월간 거래자 수 100만명 돌파",https://n.news.naver.com/mnews/article/277/0005623170
20250716,"업비트, 보안 인재 채용 연계 플랫폼 '업사이드 링크' 오픈",https://n.news.naver.com/mnews/article/277/0005623169
20250716,"밸로프, 마브렉스와 ‘크리티카 모바일’ 블록체인 기반 웹3 퍼블리싱 계약 체결",https://n.news.naver.com/mnews/article/018/0006066753
20250716,"에코마케팅, 자사주 취득 발표에 5%대 강세[특징주]",https://n.news.naver.com/mnews/article/018/0006066752
20250716,"전날 연고점 찍은 코스피, 외국인·기관 '팔자'에 3200선 밑으로",https://n.news.naver.com/mnews/article/008/0005222259
20250716,아이유 부른 '빨간 운동화'…원곡 저작권료 한 달 만에 180배 '쑥',https://n.news.naver.com/mnews/article/008/0005222256
20250716,"폴라리스AI파마, 쿼드메디슨 코스닥 상장 예심 청구…“선제적 투자 성과”",https://n.news.naver.com/mnews/article/018/0006066748
20250716,"지놈앤컴퍼니의 미국 자회사 정리법, 제노스코에도 적용될 수 있을까",https://n.news.naver.com/mnews/article/018/0006066747
20250716,매일 미국주식 받자…대신증권 소수점 투자 이벤트,https://n.news.naver.com/mnews/article/277/0005623164
20250716,"[특징주]지누스, 생산기지 '인니' 관세 합의에 5%대↑",https://n.news.naver.com/mnews/article/277/0005623162
20250716,"라온시큐어, 코스타리카 대학·협회·교육기관 대상 디지털 ID 구축",https://n.news.naver.com/mnews/article/277/0005623159
20250716,"NH-아문디운용 ""하나로TDF 장기수익률 1위...5년 수익률 최고 57%""",https://n.news.naver.com/mnews/article/008/0005222253
20250716,"RISE 단기특수은행채액티브 ETF, 순자산 1조 돌파",https://n.news.naver.com/mnews/article/277/0005623158
20250716,"코스피, 美 약세에 3200선 약보합 출발…NAVER·현대모비스↑",https://n.news.naver.com/mnews/article/029/0002968480
20250716,"삼성증권, 총 개인형 연금잔고 20조원 돌파",https://n.news.naver.com/mnews/article/014/0005377665
20250716,"코스피, 차익실현 매물에 3200선 하회…코스닥도 0.8% 하락",https://n.news.naver.com/mnews/article/018/0006066742
20250716,"""선제품 성수기 효과 기대""... 한국콜마, 목표가↑-유진",https://n.news.naver.com/mnews/article/014/0005377664
20250716,"카카오페이증권, 월간 거래자 수 100만명 돌파",https://n.news.naver.com/mnews/article/243/0000081335
20250716,"[특징주]청담글로벌, 中화장품 호실적 전망에 13%↑",https://n.news.naver.com/mnews/article/277/0005623157
20250716,다시 고개 든 환율에 코스피·코스닥 하락 출발,https://n.news.naver.com/mnews/article/366/0001092881
20250716,"""식품산업, 이젠 소비자 '가치관' 노려라""",https://n.news.naver.com/mnews/article/277/0005623153
20250716,트럼프 관세戰 탓 트럼프 꿈 ‘금리 인하’ 더 멀어진 아이러니…‘사상 최고’ 향한 코스피 진격은? [투자360],https://n.news.naver.com/mnews/article/016/0002500233
20250716,"""출장·외근 교통비 쏘카로 절약하세요""",https://n.news.naver.com/mnews/article/648/0000037923
20250716,"코스피, 美 CPI 상승폭 확대에 장 초반 1%대↓…3200선 내줘",https://n.news.naver.com/mnews/article/003/0013365023
20250716,"삼성운용 ‘K방산TOP10’, 상장 첫날 개인 순매수 100억 넘었다 [투자360]",https://n.news.naver.com/mnews/article/016/0002500231
20250716,"[클릭 e종목]""펩트론, 스마트 데포 플랫폼 검증 완료""",https://n.news.naver.com/mnews/article/277/0005623144
20250716,하락세 보이는 코스피,https://n.news.naver.com/mnews/article/003/0013365016
20250716,"KB 특수은행채 ETF, 순자산 1조…""단기 자금 새 대안""",https://n.news.naver.com/mnews/article/001/0015509655
20250716,애플 희토류 자립 소식에…성안머티리얼스 19%대↑[특징주],https://n.news.naver.com/mnews/article/018/0006066737
20250716,개장 후 3200 선 밑으로 내려간 코스피,https://n.news.naver.com/mnews/article/003/0013365018
20250716,개장 후 3200 선 밑으로 내려간 코스피,https://n.news.naver.com/mnews/article/003/0013365013
20250716,하락하는 코스피,https://n.news.naver.com/mnews/article/003/0013365012
20250716,하락세 보이는 코스피,https://n.news.naver.com/mnews/article/003/0013365011
20250716,개장 후 3200 선 밑으로 내려간 코스피,https://n.news.naver.com/mnews/article/003/0013365010
20250716,하락하는 코스피,https://n.news.naver.com/mnews/article/003/0013365009
20250716,개장 후 3200 선 밑으로 내려간 코스피,https://n.news.naver.com/mnews/article/003/0013365007
20250716,3200 밑으로 내려간 코스피,https://n.news.naver.com/mnews/article/003/0013365006
20250716,개장 시황은?,https://n.news.naver.com/mnews/article/003/0013365005
20250716,하락세 보이는 코스피,https://n.news.naver.com/mnews/article/003/0013365004
20250716,하락하는 코스피,https://n.news.naver.com/mnews/article/003/0013365003
20250716,"KB證, 빗썸과 ‘슈퍼 리워드’ 이벤트 실시",https://n.news.naver.com/mnews/article/243/0000081334
20250716,"삼성증권, 개인형 연금잔고 20조원 돌파",https://n.news.naver.com/mnews/article/277/0005623139
20250716,"카카오페이증권, 월간 거래자 100만명 돌파",https://n.news.naver.com/mnews/article/018/0006066735
20250716,"청담글로벌, 본업 성장에 자회사 실적 개선…12%↑[특징주]",https://n.news.naver.com/mnews/article/018/0006066733
20250716,"""풍산, 방산가치 재평가에 구리 가격도 상승 전망…목표가↑[줍줍리포트]",https://n.news.naver.com/mnews/article/011/0004509635
20250716,외국인·기관 매도에 지수 하락 출발...운송창고업 부진,https://n.news.naver.com/mnews/article/215/0001216413
20250716,KB운용 'RISE 단기특수은행채ETF' 상장 3주만에 순자산 1조 돌파,https://n.news.naver.com/mnews/article/008/0005222252
20250716,"코스피, 외인·기관 순매도에 3200선 내줘…코스닥도 '하락'",https://n.news.naver.com/mnews/article/015/0005158468
20250716,"막 오른 2Q 실적 시즌, 서프라이즈 예고 ‘미.지.화.조.건.’ 주목…‘오천피’ 달성 위한 조건은? [투자360]",https://n.news.naver.com/mnews/article/016/0002500226
20250716,"업비트, 보안 인재 채용 연계 플랫폼 '업사이드 링크' 선보여",https://n.news.naver.com/mnews/article/008/0005222250
20250716,엔비디아 4%대 질주에도…삼전·하이닉스 약세[특징주],https://n.news.naver.com/mnews/article/018/0006066727
20250716,"폴라리스AI파마, 쿼드메디슨 코스닥 상장 예심 청구…선제적 투자 성과 재조명",https://n.news.naver.com/mnews/article/277/0005623131
20250716,"실적 호조·한중 관계 개선 수혜 기대…한국화장품, 19%대↑[특징주]",https://n.news.naver.com/mnews/article/018/0006066724
20250716,"아우토크립트, 상장 이틀째 강세…10%↑[특징주]",https://n.news.naver.com/mnews/article/018/0006066722
20250716,"신한운용 ‘美양자컴퓨팅TOP10’, 상장 4개월 만에 수익률 77%…해외주식형 ETF 수익률 1위 [투자360]",https://n.news.naver.com/mnews/article/016/0002500221
20250716,[코스닥] 2.79포인트(0.34%) 내린 810.09 출발,https://n.news.naver.com/mnews/article/011/0004509631
20250716,"SGA, 최대주주 변경에 사흘째 '上'[핫스탁]",https://n.news.naver.com/mnews/article/003/0013364987
20250716,[코스피] 7.80포인트(0.24%) 내린 3207.48 출발,https://n.news.naver.com/mnews/article/011/0004509629
20250716,"스테이블코인 관련주, 美지니어스 법안 부결에 동반 약세[특징주]",https://n.news.naver.com/mnews/article/018/0006066715
20250716,"현대엘리베이터, 장마철 승강기 침수 피해 예방 나서",https://n.news.naver.com/mnews/article/417/0001089497
20250716,"코스피 장 초반 3,200 초반 약세 출발…코스닥도 내려",https://n.news.naver.com/mnews/article/001/0015509607
20250716,"코스피, 하루만에 3,200선 내줘…외국인·기관 '쌍끌이 매도'",https://n.news.naver.com/mnews/article/215/0001216411
20250716,"LS전선, 해저 5동 준공…HVDC 케이블 생산능력 4배↑",https://n.news.naver.com/mnews/article/417/0001089496
20250716,"코스피, 장초반 0.91% 하락한 3185.99…3200선 붕괴(2보)",https://n.news.naver.com/mnews/article/421/0008372341
20250716,"오리온, 가성비 제품으로 성장률 회복 기대…목표가 14만-NH",https://n.news.naver.com/mnews/article/008/0005222243
20250716,"아미코젠 협력사, 피부 마이크로바이옴 기반 스프레이형 아토피 솔루션 “해외공략↑”",https://n.news.naver.com/mnews/article/014/0005377656
20250716,"코스피, 0.24%(7.80포인트) 내린 3207.48 출발",https://n.news.naver.com/mnews/article/629/0000407725
20250716,원·달러 환율 5.3원 오른 1385.5원 개장,https://n.news.naver.com/mnews/article/277/0005623128
20250716,"KB자산운용, ‘RISE 단기특수은행채액티브 ETF’ 순자산 1조 돌파 [투자360]",https://n.news.naver.com/mnews/article/016/0002500214
20250716,[속보] 코스피 0.24% 내린 3207.48 출발,https://n.news.naver.com/mnews/article/014/0005377653
20250716,"파인메딕스, 국내 의료진 대상 내시경 기기 체험 심포지엄 성료",https://n.news.naver.com/mnews/article/003/0013364971
20250716,"""KCC, 정책 변화로 높은 자사주 비중 가치 주목…목표가↑""[줍줍리포트]",https://n.news.naver.com/mnews/article/011/0004509624
20250716,"[속보] 코스닥, 2.79포인트(0.34%) 내린 810.09 출발",https://n.news.naver.com/mnews/article/417/0001089492
20250716,"유니퀘스트, 美 롬버스파워와 파트너십 체결",https://n.news.naver.com/mnews/article/003/0013364969
20250716,"[속보] 코스피, 7.80포인트(0.24%) 내린 3207.48 출발",https://n.news.naver.com/mnews/article/417/0001089491
20250716,"[속보]코스피, 0.24% 내린 3207.48 출발…코스닥 0.34%↓",https://n.news.naver.com/mnews/article/018/0006066703
20250716,"‘폭풍질주’ 엔비디아, 사상 첫 170달러 돌파…나스닥은 최고치 경신",https://n.news.naver.com/mnews/article/119/0002979640
20250716,"코스닥, 2.79P 내린 810.09 출발(0.34%↓)",https://n.news.naver.com/mnews/article/277/0005623124
20250716,"KB證 ""파라다이스, 中 단체관광객 입국 확대 기대…목표가↑""",https://n.news.naver.com/mnews/article/001/0015509596
20250716,"코스피, 7.80P 내린 3207.48 출발(0.24%↓)",https://n.news.naver.com/mnews/article/277/0005623123
20250716,[스팟]코스닥 2.79포인트(0.34%) 내린 810.09 출발,https://n.news.naver.com/mnews/article/008/0005222237
20250716,[코스닥] 2.79p(0.34%) 내린 810.09 출발,https://n.news.naver.com/mnews/article/421/0008372335
20250716,"NH證 ""풍산, 구리가격 급등 수혜 기대…목표가↑""",https://n.news.naver.com/mnews/article/003/0013364967
20250716,"[코스피] 7.80p(0.24%) 내린 3,207.48(개장)",https://n.news.naver.com/mnews/article/001/0015509592
20250716,[코스피] 7.80p(0.24%) 내린 3207.48 출발,https://n.news.naver.com/mnews/article/421/0008372334
20250716,"코스피 3207.48(▼0.24%), 코스닥 810.09(▼0.34%), 원·달러 환율 1385.5원(▲5.3원) 개장[시황]",https://n.news.naver.com/mnews/article/003/0013364964
20250716,[코스닥] 2.79p(0.34%) 내린 810.09(개장),https://n.news.naver.com/mnews/article/001/0015509587
20250716,[달러·원] 환율 7.3원 오른 1387.5원 출발,https://n.news.naver.com/mnews/article/421/0008372331
20250716,[스팟]코스피 7.80포인트(0.24%) 내린 3207.48 출발,https://n.news.naver.com/mnews/article/008/0005222236
20250716,"한전, 사우디 태양광·가스복합사업 본격화…5.5조원 금융조달",https://n.news.naver.com/mnews/article/001/0015509581
20250716,"보가9, ESG 경영 트렌드 반영한 '카니발 하이리무진 하이브리드' 선보여",https://n.news.naver.com/mnews/article/011/0004509619
20250716,'위고비 잡자' 개발 막바지 국산 비만치료제 경쟁력은?,https://n.news.naver.com/mnews/article/648/0000037921
20250716,"이창용 ""한은 거시건전성 역할 강화해야""",https://n.news.naver.com/mnews/article/001/0015509576
20250716,"VIP자산운용 ""롯데렌탈 이사회 주주충실의무 다하라""",https://n.news.naver.com/mnews/article/277/0005623116
20250716,"대신증권, 미국 주식 소수점 투자 이벤트 실시",https://n.news.naver.com/mnews/article/018/0006066685
20250716,“하반기 믹스 개선 본격화” HD현대미포 목표가↑-대신,https://n.news.naver.com/mnews/article/014/0005377646
20250716,"하나證 ""SK하닉, AI 수요 호조에 목표가 35만원…비중확대 전략 유지""",https://n.news.naver.com/mnews/article/421/0008372309
20250716,"딜로이트 안진·상장協, 상장사 자금부정통제 공시·공정가치평가 핵심 대응 전략 제시",https://n.news.naver.com/mnews/article/277/0005623114
20250716,"삼성운용 'KODEX K방산TOP10', 상장일 개인 순매수 100억 돌파",https://n.news.naver.com/mnews/article/014/0005377645
20250716,"""케이카, 올해 배당수익률 7.1% 기대""-유진",https://n.news.naver.com/mnews/article/015/0005158451
20250716,"[클릭 e종목]""디어유, 신규 아티스트 입점 효과…목표가↑",https://n.news.naver.com/mnews/article/277/0005623113
20250716,2만원에 산 주식이 3개월 만에…'팔지 말걸' 뒤늦은 탄식 [종목+],https://n.news.naver.com/mnews/article/015/0005158450
20250716,"NH證 ""풍산, '저평가' 방산 부문 재평가, 지속 성장 기대…목표가 29%↑""",https://n.news.naver.com/mnews/article/421/0008372305
20250716,"에스와이스틸텍, 유무상증자 Q&A 홈페이지 게시…""주주와의 소통 강화""",https://n.news.naver.com/mnews/article/215/0001216409
20250716,"빗썸, KB증권과 ‘슈퍼 리워드 이벤트’ 진행…‘하이브리드 투자’ 경험 제공",https://n.news.naver.com/mnews/article/029/0002968464
20250716,"신라젠, 美 FDA에 ‘BAL0891’·면역관문억제제 병용 임상 승인 신청",https://n.news.naver.com/mnews/article/018/0006066678
20250716,"컴투스, 신작 게임 '더스타라이트' 임박…수혜 예상-흥국증권",https://n.news.naver.com/mnews/article/008/0005222232
20250716,"신한운용 ""SOL 미국양자컴퓨팅TOP10, 해외 주식형 ETF 중 수익률 1위""",https://n.news.naver.com/mnews/article/018/0006066675
20250716,[인사] 하나금융지주·하나은행,https://n.news.naver.com/mnews/article/001/0015509568
20250716,"KB證 “엔씨소프트, 신작 5종 출시에 기대감 고조… 목표 주가 19% 상향”",https://n.news.naver.com/mnews/article/366/0001092868
20250716,"셀트리온 ""RA치료제 임상 3상 52주… 유효성·안전성 확보""",https://n.news.naver.com/mnews/article/417/0001089485
20250716,"케이웨더-포스코이앤씨, 'AI 건설기상정보시스템' 개발",https://n.news.naver.com/mnews/article/003/0013364934
20250716,트럼프 '암호화폐 주간' 선포했는데 하원서 '반기'…법안 상정 불발(종합2),https://n.news.naver.com/mnews/article/421/0008372292
20250716,"NH아문디운용 "" '하나로 TDF', 최근 5년 수익률 1위""",https://n.news.naver.com/mnews/article/018/0006066669
20250716,"알파녹스, 30일 임총에서 에이모 임원 영입 ""AI 데이터 시장 진출""",https://n.news.naver.com/mnews/article/008/0005222229
20250716,"알파녹스, '알파AI'로 사명 변경…에이모 대표 합류",https://n.news.naver.com/mnews/article/003/0013364932
20250716,"엔비디아, 결국 뚫었다…中도, 170달러도[오늘M7]",https://n.news.naver.com/mnews/article/018/0006066668
20250716,"롯데쇼핑, 소비쿠폰에 중국 관광객까지…하반기 실적개선 기대-LS",https://n.news.naver.com/mnews/article/008/0005222228
20250716,"삼성운용, ‘KODEX K방산TOP10’ 상장 당일 개인 순매수 100억 돌파",https://n.news.naver.com/mnews/article/018/0006066663
20250716,"LS證 “한국가스공사, 장기적으로 요금 인상 나설 것… 목표가 상향”",https://n.news.naver.com/mnews/article/366/0001092864
20250716,"로킷헬스케어, 과기정통부 장관상 수상 “AI 장기재생 플랫폼 글로벌 상용화 성과 인정”",https://n.news.naver.com/mnews/article/014/0005377637
20250716,"라메디텍, 고기능성 화장품 '레제나' 시리즈 출시",https://n.news.naver.com/mnews/article/003/0013364921
20250716,"디어유, 하반기 실적 성장 모멘텀…목표가 상향-한화",https://n.news.naver.com/mnews/article/008/0005222227
20250716,"LS證 ""가스공사, 미수금 회수액 대폭 줄어…요금 인상 예단 어려워""",https://n.news.naver.com/mnews/article/003/0013364920
20250716,"KB證 “파라다이스, ‘中관광객 무비자 입국 전국 확대' 수혜 기대”",https://n.news.naver.com/mnews/article/366/0001092863
20250716,"“삼성전기, 2분기 추정 실적은…우려 대비 양호한 수준 평가받을 것”",https://n.news.naver.com/mnews/article/009/0005525588
20250716,"[아침밥] 삼성증권 ""솔루스첨단소재 턴 롯데정밀화학, 미 관세 호재""",https://n.news.naver.com/mnews/article/417/0001089479
20250716,"로킷헬스케어, ‘우수 기술혁신 기업 시상식’서 과기정통부 장관상 수상",https://n.news.naver.com/mnews/article/018/0006066651
20250716,"유니퀘스트, 美 롬버스파워와 파트너십 체결",https://n.news.naver.com/mnews/article/018/0006066650
20250716,"KB자산운용, ‘RISE 단기특수은행채액티브’ 순자산 1조 돌파",https://n.news.naver.com/mnews/article/018/0006066646
20250716,“전력기기 장기호황 안 끝났다” 목표가 줄줄이 상향…효성중공업 106.8% ↑ [투자360],https://n.news.naver.com/mnews/article/016/0002500175
20250716,"신한證 ""포스코퓨처엠, 중국산 피하는 수요 확대…목표가 16만원""",https://n.news.naver.com/mnews/article/421/0008372260
20250716,"영림원소프트랩, 한국컴퓨터정보학회 공동 주최 'KSCI-해커톤' 성료",https://n.news.naver.com/mnews/article/018/0006066644
20250716,"알파녹스, ‘알파AI’로 사명 변경…에이모 CEO 합류로 AI 시장 공략",https://n.news.naver.com/mnews/article/014/0005377630
20250716,"""이제는 링크솔루션에 주목해야…3D프린팅 시장 연평균 13%↑""- SK증권",https://n.news.naver.com/mnews/article/008/0005222224
20250716,"신한투자 ""中, 관세 충격에도 견조한 성장…기술주 주목""",https://n.news.naver.com/mnews/article/001/0015509542
20250716,"비트코인, 차익 실현 매물에 12만달러 돌파 하루 만에 하락…美 법안 제동도 악재",https://n.news.naver.com/mnews/article/243/0000081328
20250716,"LS증권 ""한국가스공사, 장기적 요금 인상 기대…목표가 8% ↑""",https://n.news.naver.com/mnews/article/421/0008372251
20250716,"파인메딕스, 국내 의료진 대상 ‘내시경 기기 체험 심포지엄’ 성료",https://n.news.naver.com/mnews/article/018/0006066638
20250716,"채비, ‘구독형 충전 멤버십’ 기반 수익 모델 고도화 속도",https://n.news.naver.com/mnews/article/018/0006066637
20250716,"""신세계인터내셔날, 기대감 주가에 이미 반영…투자의견 '중립'""-SK",https://n.news.naver.com/mnews/article/015/0005158444
20250716,"NH투자 ""풍산 최근 주가 급등은 재평가 과정…목표가↑""",https://n.news.naver.com/mnews/article/001/0015509540
20250716,"라메디텍, 고기능성 화장품 ‘레제나’ 시리즈 출시",https://n.news.naver.com/mnews/article/018/0006066631
20250716,"LS증권, KCC 투자의견·목표가↑…""높은 자사주 비중에 주목""",https://n.news.naver.com/mnews/article/001/0015509538
20250716,"방산 부문 재평가에 구리 가격 급등…풍산, 목표가 29%↑-NH",https://n.news.naver.com/mnews/article/008/0005222221
20250716,"코츠테크놀로지, 150억 규모 EB발행…""재무부담 최소화""",https://n.news.naver.com/mnews/article/018/0006066628
20250716,"알파녹스, ‘알파AI’로 사명 변경…“에이모 대표 합류로 AI 시장 공략”",https://n.news.naver.com/mnews/article/018/0006066624
20250716,"채비, 구독형 충전 멤버십 'V 멤버스' 프로모션",https://n.news.naver.com/mnews/article/003/0013364887
20250716,"TIMEFOLIO Korea플러스배당액티브 ETF, 올해 1차 특별배당",https://n.news.naver.com/mnews/article/277/0005623079
20250716,글로벌 수요 증가 'PBV'… 인프라 확대로 대중화 노려야,https://n.news.naver.com/mnews/article/417/0001089476
20250716,"KCC, 자사주 소각 의무화 시 가치 부각 가능성↑-LS",https://n.news.naver.com/mnews/article/008/0005222219
20250716,"""풍산, 방산 가치 재평가에 구리 가격 급등까지…목표가↑""-NH",https://n.news.naver.com/mnews/article/015/0005158438
20250716,"[클릭 e종목]""파인엠텍, 아이폰 폴더블 수혜 기대""",https://n.news.naver.com/mnews/article/277/0005623077
20250716,美 하원이 '발목'…랠리에 찬물 끼얹다,https://n.news.naver.com/mnews/article/215/0001216404
20250716,"코츠테크놀로지, 150억 규모 EB발행 결정",https://n.news.naver.com/mnews/article/003/0013364875
20250716,"삼성증권 ""전력기계주 목표주가 상향…효성중공업 106.8%↑""",https://n.news.naver.com/mnews/article/001/0015509523
20250716,"NH투자證 ""인텔리안테크, 2분기 실적 턴어라운드 기대""",https://n.news.naver.com/mnews/article/003/0013364871
20250716,관세 징후 포착된 美소비자물가…환율 1390원 경계[외환브리핑],https://n.news.naver.com/mnews/article/018/0006066608
20250716,"美 6월 CPI 상승폭 확대…""환율 1390원대 가능성""",https://n.news.naver.com/mnews/article/003/0013364866
20250716,[굿모닝 증시]물가로 확인된 관세 충격…美기술주 훈풍 탈까,https://n.news.naver.com/mnews/article/277/0005623064
20250716,"오리온, 가성비 제품 비중 확대 추진에 성과 주목해야-NH",https://n.news.naver.com/mnews/article/018/0006066602
20250716,"유진證 “케이카, 7%대 배당수익률 기대… 분리과세 도입 시 매력 부각 전망”",https://n.news.naver.com/mnews/article/366/0001092858
20250716,"더벤처스, 말레이시아 중고 전자기기 플랫폼 후속 투자",https://n.news.naver.com/mnews/article/277/0005623063
20250716,[그래픽] 엔비디아 주가 추이,https://n.news.naver.com/mnews/article/001/0015509517
20250716,[마켓뷰] 트럼프 관세 여파 나타난 美 물가지표…코스피 향방은,https://n.news.naver.com/mnews/article/001/0015509516
20250716,"효성중공업, 2분기도 초고압차단기·미국 수주 '쌍끌이'",https://n.news.naver.com/mnews/article/417/0001089470
20250716,“발행株 10% 즉시 소각” 행동주의 펀드 주주서한…‘자사주 소각 의무화’ 타고 목소리 커질까 [투자360],https://n.news.naver.com/mnews/article/016/0002500156
20250716,"크립토 위크 첫날, 美 하원 분위기 심상치 않다! 원화 스테이블 코인 관련 주식, 더 추락할까? [ 한상춘의 지금세계는]",https://n.news.naver.com/mnews/article/215/0001216403
20250716,"[클릭 e종목]""인텔리안테크, 하반기 성장모멘텀 본격화""",https://n.news.naver.com/mnews/article/277/0005623059
20250716,"""HD현대미포, 고수익 선박 비중 커져 수익성 개선 전망…목표가↑""-대신",https://n.news.naver.com/mnews/article/015/0005158430
20250716,미 9월 기준금리 인하 가능성 50%대…금리 상승 압력↑[채권브리핑],https://n.news.naver.com/mnews/article/018/0006066597
20250716,"'배당소득 분리과세' 시뮬레이션 해보니…""3억 초과 배당소득자 稅부담 7000만원 준다"" [AI 프리즘*금융상품 투자자 뉴스]",https://n.news.naver.com/mnews/article/011/0004509594
20250716,"타임폴리오운용, ‘Korea플러스배당액티브’ ETF 특별배당 실시",https://n.news.naver.com/mnews/article/018/0006066595
20250716,"[클릭 e종목] ""中 무비자 확대에 파라다이스, 잭팟 기대""",https://n.news.naver.com/mnews/article/277/0005623058
20250716,애플 투자에 희토류 채굴업체 MP 머티어리얼 20% 폭등(상보),https://n.news.naver.com/mnews/article/421/0008372204
20250716,"美 가상화폐 3법 하원서 '일단 제동'…비트코인, 11만7천달러대 등락(종합)",https://n.news.naver.com/mnews/article/001/0015509508
20250716,"180억 규모 최대주주 변경…알파녹스, 에이모와 손잡고 자율주행 시장 진출 가속",https://n.news.naver.com/mnews/article/215/0001216402
20250716,"‘최고가 경신’ 비트코인, 차익실현 매도에 11만7000달러선까지 등락 [투자360]",https://n.news.naver.com/mnews/article/016/0002500150
20250716,"HD현대중공업, 올 하반기 LNG선 발주 기대감 유효…목표가↑-키움",https://n.news.naver.com/mnews/article/018/0006066589
20250716,"美 소비자물가, 관세 압력 아직… “서비스 물가에 허 찔려”",https://n.news.naver.com/mnews/article/366/0001092857
20250716,"""인플레 우려 속 급등한 엔비디아…韓 증시, 반도체 업종 주목""",https://n.news.naver.com/mnews/article/018/0006066587
20250716,"제약바이오, 2분기에 신약성과 반영 '어디?'",https://n.news.naver.com/mnews/article/648/0000037919
20250716,"전장 키우는 LG이노텍, '디지털키' 고도화…차 부품 매출 1.5조 넘본다",https://n.news.naver.com/mnews/article/648/0000037918
20250716,"“AI 호재에 추가 상승 여력 충분”…SK하이닉스, ‘35만’ 전망까지 나왔다",https://n.news.naver.com/mnews/article/009/0005525571
20250716,"풍산, 방산부문 가치 재평가 중…목표가 29%↑-NH",https://n.news.naver.com/mnews/article/018/0006066583
20250716,비트코인 최고가 찍은 날 ETF에 4000억 몰렸다…이더리움 ETF도 3500억 유입 [투자360],https://n.news.naver.com/mnews/article/016/0002500144
20250716,"[클릭 e종목]""롯데쇼핑 주가 조정, 매수 기회로 삼아야""",https://n.news.naver.com/mnews/article/277/0005623054
20250716,트럼프發 인플레 공포 확산…30년물 美 금리 ‘5% 돌파’ [뉴스새벽배송],https://n.news.naver.com/mnews/article/018/0006066581
20250716,"[클릭 e종목]""풍산, 방산부문 가치 재평가…목표가↑""",https://n.news.naver.com/mnews/article/277/0005623053
20250716,"한국가스공사, 장기적 요금인상 방향 유효…목표가↑-LS",https://n.news.naver.com/mnews/article/018/0006066580
20250716,"CJ대한통운, 자사주 활용 방안에 주목-신한",https://n.news.naver.com/mnews/article/018/0006066578
20250716,"[클릭 e종목]""솔브레인, 3분기 턴어라운드로 성장세 재진입 전망""",https://n.news.naver.com/mnews/article/277/0005623052
20250716,"팬오션, LNG 사업 확장·신규 장기계약 확보 긍정적…목표가↑-상상인",https://n.news.naver.com/mnews/article/018/0006066577
20250716,"美, '엔비디아 H20' 中 수출 깜짝 승인…""올 주주제안 35건 중 77%가 개인"" 목소리 커진 소액주주 [AI 프리즘*주식투자자 뉴스]",https://n.news.naver.com/mnews/article/011/0004509586
20250716,"신세계인터내셔날, 하반기 실적 회복 예상…투자의견 하향·목표가 상향-SK",https://n.news.naver.com/mnews/article/018/0006066576
20250716,"""MSCI 8월변경서 HD현대마린 등 5개 종목 편입""",https://n.news.naver.com/mnews/article/277/0005623050
20250716,"[클릭 e종목]""한화오션, 특수선과 해양 성장 기대""",https://n.news.naver.com/mnews/article/277/0005623049
20250716,"""롯데쇼핑, 하반기 실적 개선세 두드러질 것…목표가 상향""-LS",https://n.news.naver.com/mnews/article/015/0005158425
20250716,"풍산, 하반기 실적 양호…밸류 매력 여전 -KB",https://n.news.naver.com/mnews/article/018/0006066574
20250716,"네오위즈, ‘P의 거짓’ DLC 출시로 2Q 실적 컨센 상회 전망-하나",https://n.news.naver.com/mnews/article/018/0006066573
